,note_globale,compagnie_aerienne,avis,note,site
329,0,air-france,"
Plus jamais de la vie je prendrai votre compagnie qui n ""a aucun respect pour ses clients .L'Avion est parti avec 15 mn en avance sans que je sois prévenue sachant que j 'ai mis plus 1h au contrôle de sécurité. 
A quoi sert nos téléphones que vous demander à la réservation?
J 'ai du payer un autre billet.
Le pire est que vos agents d embarquent sont des menteuses et disent que j 'etais partie faire les boutiques. 
Je vous dis que je suis une ancienne de l 'aéroport et je sais comment ça fonctionne.
Votre compagnie est très décevante ",0,fr.custplace.com
330,0,air-france,"
Je devais prendre un vol le 22 décembre vers le Mali avec avec mes enfants. Je suis de nationalité malienne mes enfants double nationalité Français- malienne sauf mon petit dernier de 9 mois. J'ai pris un visa pour le dernier. Air France a refusé l'enregistrement, l'agent m'a exigé un visa pour tous les enfants. Alors que tout mes malienne voyage avec la carte Nina et leur passeport sans visa. J'ai dû payé 630€ sur place pour changer mes billets au vacances de février 2023. Je me suis rendue à Charles de gaulle le 27 décembre avec les mêmes document en prétendant que je voyage demain avec mes enfants j'aimerai savoir s'il faut un visa ou pas. J'ai demander à 4 personnes différentes au comptoir d'enregistrement numéro 12 13 les 4 personnes m'ont confirmé que nous n'avons pas besoin de visa. J'ai enrengistré ma conversation avec ces personnes. J'ai contacté air france pour faire une réclamation au moins me rembourser les 630€ de changement de billet. L'opérateur m'ai dit de faire la réclamation par internet. J'ai effectué la réclamation voici la réponde que j'ai reçu

",0,fr.custplace.com
331,0,air-france,"
Ça devient du n'importe. C'est triste. On a été insulté et traités n'importe comment au comptoir d'enregistrement ",0,fr.custplace.com
332,0,air-france,"
De pire en pire !! Annulation de navettes entre Marseille et Paris. Ils changent vos places sans vous prévenir. Vous voyagez sur des 777 où vous avez moins de place que dans la navette. Bref il n’y a que le prix qui n’est pas en baisse… vivement la disparition de cette compagnie et de son monopole. La SNCM a disparue tout le monde y’a gagner. Pour AF ce sera la même chose ",0,fr.custplace.com
333,0,air-france,"
Nous avons patienté une bonne heure dans l'avion pour un vol Paris Alger de deux heures. Ils ont d'abord prétexté un problème administratif puis ont avoué que les calculs de charge étaient incorrects et que nous ne pouvions pas décoller. 
Ils nous ont débarqué, au bout d'une heure et demie à patienter à l'intérieur de l'avion, en nous indiquant qu'ils allaient amener un autre avion sans donner de détails sur les délais. Nous allions arriver pour sûr avec les délégations de la ligue arabe à Alger, causant des blocages de tronçons principaux. Le chef de cabine le savait très bien et nous a donc laissé le choix de débarquer pour prendre un autre vol un autre jour (tout à son honneur mais attendez la suite). N'y allant que pour trois jours, j'ai préféré accepter son offre. 
En demandant le remboursement ou un avoir sur le site, j'ai obtenu une réponse que je crois négative car incompréhensible, sûrement écrite par un non francophone. Je les ai appelé mais ils me disent que tout se fait par internet. J'ai donc relancé à quatre reprises mais silence radio depuis. Je trouve ça choquant car j'ai pris air France en pensant éviter les problèmes (alors que le vol Transavia est parti à l'heure).
Mais ce qui me révolte le plus est le traitement ou plutôt l'absence de traitement de ma réclamation alors que nous ne sommes pas en présence d'une compagnie low cost malgré les risques de faillite actuels. 
Je ne les reprendrai plus jamais de ma vie et la mauvaise publicité va continuer à circuler car il convient de traiter les clients avec un minimum de courtoisie et respect. Ne pas répondre aux messages ne répond en rien à ces deux critères précités.
A bon entendeur... ",0,fr.custplace.com
334,0,air-france,"
Contraint ma fille a prendre une carte jeune pour embarquer nous rejoindre pour noël. 50euros de perdu .compagnie de vol... dés que ma fille a 16 ans bye bye pour toujours . ",0,fr.custplace.com
335,0,air-france,"
Une amie et moi avons été victimes de surbooking le 19 juin dernier. Après le refus d'embarquement pour un vol prévu atour de 18h, nous avons subi la longue file d'attente au guichet, l'annonce d'un vol de remplacement 24 h après, l'attente du car pour nous rendre à l'hôtel (minable), l'attente dans le car, la file d'attente arrivées à l'hôtel : il était minuit quand nous avons pu enfin nous assoir et manger quelque chose (un plat livré par un food truck) !
Nous avons passé toute la journée du lendemain dans l'aéroport à attendre le vol de remplacement. C'est en discutant avec un employé peu avant l'embarquement que nous avons appris que nous avions droit à une indemnité immédiate de 250€ ! Cette personne compréhensive et attentionnée, la seule que nous ayons côtoyée parmi le personnel Air France durant toutes ces heures, a pris la peine de nous accompagner au guichet pour y percevoir cette indemnisation. Une panne informatique n'a pas permis la réalisation du paiement et nous sommes reparties avec un document attestant de notre droit à cette somme.
La réclamation en ligne effectuée dès notre retour n'est toujours pas traitée à ce jour: seule une personne sur deux a été indemnisée!!
Par ailleurs la compagnie refuse de prendre en compte le dédommagement des frais supplémentaires occasionnés par le surbooking : perte d'une nuit d'hôtel, rachat d'une nuit d'hôtel etc...
En cas de surbooking, ne lâchez rien, exigez un bon hôtel et une bonne restauration, et ne quittez pas le guichet sans avoir obtenu votre indemnité ! Cela fait 6 mois que ça dure et lorsque nous écrivons des mails de rappel, on nous répond de bien vouloir patienter encore... ",0,fr.custplace.com
336,0,air-france,"
Steward hautain et méprisant. Le service client vous adresse platement ses excuses sans plus. Des phrases touts faites sur un ton mielleux. 
Cherche une autre compagnie ",0,fr.custplace.com
337,0,air-france,"
Prix exorbitant (430€ avec une escale pour un nice biarritz en octobre ) , ma grand mère à du de plus payer 45€ pour son bagage à l'aller et 45€ au retour également alors qu'ils lui avaient perdu à l'aller) , bagage perdu puis retrouvé , après une demande de remboursement de bagage , la personne du service client me répond que le délai de 21 jours étant passé ils ne peuvent rien pour moi alors que ma demande à été faite le 1! novembre et le vol de ma grand mère le 28 octobre .
Bref airfrance = du vol plus jamais nous ne voyagerons avec cette compagnie. ",0,fr.custplace.com
338,0,air-france,"
refus de remboursement pour des baggages perdus ",0,fr.custplace.com
339,0,air-france,"
JE NE RECOMMANDE ABSOLUMENT PAS AIR FRANCE. PASSEZ PAR UNE AUTRE COMPAGNIE.!!!!!!!!!!!!!! Les vacances du 1er au 17 juillet 2022 pour un voyage au Kenya mes bagages sont arrivés le 15 juillet soit 3 jours avant mon retour. J'ai du refaire toute la garde robe de ma valise racheter mes médicaments anti-paludisme, j'ai du faire des virements deux westernunion de 200euros (soit 400€) qui n'était pas prévu dans le budget. Et air France se dédouane de tous frais engendrer par LEUR FAUTE. Alors que j'ai la preuve des westernunion le relevé bancaire pour cette période. Et il me renvoie les mails automatiques dernière relance!!!!! pour traiter ma demande alors qu'ils savent très bien qu'ils ne vont rien faire juste un semblant de se préoccuper. Alors que les clients font le nécessaire de respecter le contrat payer une prestation qui est très très loin d'être à la hauteur des montants des billets, air france C'EST UN MANQUE TOTAL DE RESPECT à ses voyageurs!!!!!! Et que leur geste commercial ou service commercial n'existent absolument pas il devrait arrêter de faire semblant.
Je vais mettre mon avis partout facebook, Twitter, Instagram, le parisien, Google avis. 
Trop c'est trop!!!!! ",0,fr.custplace.com
340,0,air-france,"
J'ai pris un billet pour une femme chilienne avec le nom de son mari en oubliant que dans ce pays elle garde son nom de jeune fille. Refus total de la compagnie pour faire le changement.
Paradoxe: ayant pris en même temps un billet pour un autre trajet sur Transavia, j'ai pu faire le changement sans problème.
Question: qui est ""low-cost"" et ""low service""? ",0,fr.custplace.com
341,0,air-france,"
Bagage non livré 
On me demande d’aller a l’aéroport le récupérer 
J’attend 2 h de temps pour me faire dire de revenir le lendemain car finalement le bagage est encore introuvable 
Or je dois réprendre un vol pour Montréal 
Je suis obligé de reculer mon vol et là on me fait payer une différence tarifaire de 200 € plus 15 € de rémission or c’est air france qui en est la cause ",0,fr.custplace.com
342,0,air-france,"
PLUS JAMAIS AIRFRANCE
PLUS JAMAIS AIRFRANCE. SUPPORTER TON PAYS VOILÀ LES RÉSULTATS… BILLETS CHERS ET MODIFICATIONS VOL TOUJOURS COMME IL VEULENT…SERVICE COMMERCIAL JAMAIS ON ENTEND PARLER…
PROCHAINE FOIS QATAR AIRWAYS OU EMIRATES. BILLETS ET LES SERVICES SUPER.ET LAVIONS ESPACIEUX
- - - Votre vol AF7759 24NOV est perturbé. Toutes nos excuses. Nouvelle réservation sur AF7679 24NOV RNS-CDG 10:20. Avec la référence RGPAUE, consultez …. Vous pourrez récupérer en ligne ou aux bornes libre-service à l'aéroport votre nouvelle carte d'accès à bord et visualiser d'autres services disponibles.

Date de l'expérience: 27 octobre 2022 ",0,fr.custplace.com
343,0,air-france,"
Bonjour,
j'ai acheté les billets aller-retour en Erevan (Arménie), en aller sans problème,mais en retour on m'empêcher prendre mon avion.
Motive ? j'ai annulé mon billet de retour, que je n'ai rien demandé et rien à fais, surtout je n'avais pas d'assurance pour être remboursé.
j'ai été obligé d'acheter pour un retour simple chez la compagnie FLYONE qui m'a coûté 918 euros,et en plus j'ai raté mon avion aller retour les 16 - 25 août pour aller-retour à Lisbonne,j'ai perdu encore 250€. J'ai déjà eu avec Air France exactement le même problème il y a deux ans ,mais malgré tout, j'ai continué à voyager avec votre compagnie .
Mais j'ai définitivement déçu cette fois . ",0,fr.custplace.com
344,0,air-france,"
Retard de 2heures car ils ont oublié de faire appel au petrolier pour mettre du carburant!!! 
Impressionnant à quel point ils sont incapable!
Dommage qu'on ne pas mettre grand zéro!! ",0,fr.custplace.com
345,0,air-france,"
Ma valise n’a jamais été mise dans l’avion et je me suis retrouvée en République Dominicaine sans valise, j’ai dû retourner à l’aéroport le lendemain cela m’a pris 3h (changement de programme de toute ma journée) passer des heures au téléphone pour essayer de comprendre où elle était sachant que je devais rejoindre une autre ville.

Quand ma valise m’a été rendue, le trajet jusqu’à l’aéroport était à mes frais et on a refusé d’eau moins me dédommager pour le trajets.

Et ",0,fr.custplace.com
346,0,air-france,"
Bonjour à tous,
SERVICE RECLAMATION AIR FRANCE DESASTREUX ATTENTION!!!!
Si vous pouviez prendre le temps de lire ces qqs lignes pour vous décrire notre mésaventure avec le service réclamation Air France qui est catastrophique!!!!
Nous avons attéri à Denver le 02 septembre 2022. Lorsque nous avons récupéré notre bagage en soute, les roues étaient cassées et la coque de la valise percée à plusieurs endroits.
Malgré les 10 heures de vol et le décalage horaire, nous avons patienté environ une bonne demi heure au comptoir Air France service réclamation bagages à Denver au côté d'autres personnes qui avaient rencontré également des problèmes (perte de bagages essentiellement). Comme l'attente était un peu longue, nous avons essayé d'appeler le numéro Air France pour les réclamations bagages qui était indiqué sur le comptoir mais personne n'a répondu.
Au bout d'une demi-heure une hôtesse Air France est arrivée. Elle nous a fait remplir un formulaire de réclamation à chacun. Elle a pris des photos de notre bagage endommagé.
Nous avons demandé comment faire pour la suite et surtout si on pouvait racheter un bagage car la coque de la valise étant percée, nous ne pouvions pas faire le retour vers Paris prévu 3 semaines plus tard avec cette valise.
Elle nous a rassuré et nous a dit de ne pas nous inquiéter, que la réclamation allait être transmise à Air France et que nous aurions un retour sous une semaine environ.
Nous étions aux Etats-Unis en pleine nature (road-trip au Yellowstone) pas de réseau. A chaque fois que nous avons pu avoir du réseau nous avons vérifié que nous n'avions pas reçu de mails. C'était une source de stress dont nous aurions aimé nous passer.
Au bout de 10 jours, nous avons appelé Air France qui nous a dit de faire une réclamation. Donc ok nous avons fait une réclamation - photos à l'appui, en disant que nous n'avions pas eu de retour de la réclamation déposée au comptoir Air France.
La réponse d'Air France: ""on ne peut pas prendre en charge votre réclamation car vous aviez 7 jours pour la faire suivant la convention...C'est trop tard"". Nous répondons à nouveau que nous avons déposé une réclamation à Denver mais que nous n'avons pas eu de réponse.
Et depuis en résumé, les échanges avec Air France sont ""lunaires"". On nous répond toujours la même chose, nous avons à faire à un robot qui ne lit absolument pas notre demande. Ils disent et répètent qu'on aurait dû faire la réclamation avant les 7 jours!!!!!!!!! J'ai essayé d'appeler Air France mais il est impossible de parler à quelqu'un. Le service réclamation n'est joignable que par mail.
Air France m'a demandé une preuve de l'appel passé à leur compagnie le jour où nous avons atteri à Denver pour prouver que nous avions bien essayé de les joindre à l'atterissage de l'avion. Nous l'avons fait. Je ne sais pas pourquoi ils m'ont demandé ça puisque dans la foulée nous avons eu la réponse: ""on ne prend pas en charge car la convention....sept jours...blablabla..."" C'est scandaleux!!
Nous voyageaons beaucoup et avons toujours privilégié Air France dès que cela était possible mais en gros on voit bien que dès lors qu'il y a un problème, aucun dialogue n'est possible et les réponses fournies sont celles soit d'un robot, soit d'une personne qui ne sait pas lire.
Pourquoi à aucun moment ils ne répondent à notre question: ""avez-vous pris contact avec le service réclamation à Denver!!??"" Ils éludent la question alors que c'est justement cela le point crucial.
Nous avons dû payer un nouveau bagage à 80 dollars. En plus: à l'origine, le bagage qui a été endommagé était un bagage cabine que nous avions accepté de mettre en soute à la demande de l'équipage. Le nouveau bagage que nous avons acheté en remplacement était un format de bagage en soute (nous n'avons pas trouvé de bagage cabine sur place, on a pris ce qu'on a pu car nous étions perdus en pleine nature, le moins cher possible ne sachant pas ce qu'Air France allait nous rembourser). Donc nous avons dû racheter une valise bas de gamme (alors que celle cassée valait 150€) dont nous ne ferons absolument rien, puisque nous avons déjà suffisamment de bagages format soute. Nous n'avons plus de bagage cabine donc nous allons devoir en racheter un. Et en plus on a dû payer pour mettre en soute le nouveau bagage !!!!!!!!
Est-ce que vous trouver ça normal!!??
C'est vraiment ça Air France!!!?? ",0,fr.custplace.com
347,0,air-france,"
Service clients inexistant. Il faut souvent poireauter plus de 30 minutes pour arriver à joindre quelqu'un par téléphone pour acheter une option. Deux mois pour traiter un remboursement d'options. Informations contradictoires entre l'appli smartphone et le service clients. Aucune remise en question. Aucune volonté de fideliser leurs clients. Avec eux, le client a toujours tort. ",0,fr.custplace.com
348,0,air-france,"
En attente de remboursement de 2400 euros depuis 4 mois!! Le délai maximum légal de 90 jours est pour le traitement du remboursement pour un vol annulé dans les 24h suivant la réservation est largement dépassé! J' ai ouvert plusieurs incidents pour activer les choses et j' ai appelé plusieurs fois le service support clientèle... rien ne bouge!
Lors de mon appel il y a 2 semaines, j' ai eu une dame qui m'a certifié que la demande serait traitée dans la semaine, ce qui n' est toujours pas le cas!
Aujourd'hui, je rappelle le service clientèle qui me dit que mon dossier n'a toujours pas été traité! Elle me dit que la seule solution pour avancer est qu'elle ouvre une autre demande de remboursement... ce qu'elle a fait. CE N'EST VRAIMENT PAS SERIEUX! ",0,fr.custplace.com
349,0,air-france,"
Airfrance ma égaré mes 2 bagages. J'ai fait un séjour de 3 semaines sans vente.gs et.mlnnpehit garçon aussi. Ils refusent de me rembourser les valises et leur vengent ainsi que les dépenses engagées.
Je vous ai dit que je ne vous lâcherais pas. Je vais de ce pas introduire une action en justice. Vous allez me rembourser mes valises perdues et leur contenu, mes 3 bagages casses, mes dépenses effectuées et le préjudice subit
Je vais publier ce message sur tous les forums ",0,fr.custplace.com
350,0,air-france,"
Des feignants jamais content toujours en grève. Des billets qui nous coûtent les yeux de la tête pour un service pitoyable. Air France n'est plus un gage de qualité ! Annulation et retard à la pelle pour un prix qui lui augmente... ",0,fr.custplace.com
351,0,air-france,"
Ma fille vit au Mexique depuis plusieurs années et vient régulièrement en France pour vacances ou professionnel.
Le 12 Septembre 2022,elle a pris le vol Air France (AF0651) de 21h30 de Cancun arrivée 14h15 à Roissy avec son bébé de 13 mois, persuadée que l'on lui fournirait un berceau afin qu'il puisse dormir toute la nuit...L'équipage ainsi que la cheffe de cabine a refusé de lui fournir, prétextant que son bébé était trop grand.
Elle a donc voyagé 11 heures avec son bébé endormi sur elle, sans pouvoir manger, ni se rendre au toilette.
Ce comportement est absolument inadmissible, sachant que le poids maximum pour le berceau est de 10 kgs et la taille de 70 cms ce qui était le cas après vérification. 
Le gros problème chez Air France, c'est que vous n'avez jamais le même son de cloche sur les appels téléphonique ainsi que sur le site.
Nous avons pensé que cela était un fait isolé mais le retour le 26 Septembre nous a prouvé que cela n'était pas le cas. Au moment de l'enregistrement, le personnel ainsi que le responsable du vol Lyon Paris(AF7643) ne lui a pas autorisé à monter sa poussette canne à bord afin de faciliter sa correspondance à Roissy, malgré l'indication contraire sur le site. Il faut tout de même savoir que celle ci lui avait été accepté à l'aller....
Des poussettes à cet effet aurait dû être disponible aux aéroports, mais cela n'a pas été le cas.
Ce vol a eu 1h50 de retard, certains passagers ont été basculé sur d'autre vol afin d'accéder à leurs correspondances, mais ma fille seule avec un bébé, une valise pilote, un sac à langer et sans poussette n'était pas prioritaire, à leur dire ils avaient largement le temps de prendre le vol pour Cancun.
L'avion a atterrit à 14h50 pour un décollage à 15h30 (Cancun AF0650).
Je vous laisse deviner ce que le personnel de bord lui a suggéré ""il va falloir courir vite...""
C'est vraiment une honte venant d'une compagnie aérienne qui valorise son service KID. 
Lors de ce vol on lui a remis un berceau sans qu'elle est eu à le demander. Puis évidemment comme on aurait pu le prévoir les bagages n'ont pas suivi( pas assez de temps pour le transfert). Et cerise sur le gâteau, la poussette qui a été déposé aux bagages hors gabarit n'est pas prête d'arriver.(c'est vrai qu'elle n'en a pas besoin..).
Je déconseille fortement aux femmes seules avec enfant de voyager avec Air France
Cette compagnie n'est plus ce quelle était, d'ailleurs seulement la 18éme compagnie mondiale!!!!!!! ",0,fr.custplace.com
352,0,air-france,"
Nous sommes partis souvent avec air France. Les voyages courts restent agréable avec un personnel attentif. Sur les long courrier c est une catastrophe. De plus service client pour une réclamation lamentable nous sommes de la m.... Pour eux . Débrouiller vous a vous faire rembourser par votre assureur au lieu d embêter air France . Voila les discours a fuire absolument ",0,fr.custplace.com
353,0,air-france,"
J ai acheté des billets en juillet dernier pour Barcelone, la veille Air France nous indique que les 3 billets sont annulés.
Depuis je me bat avec travel2be et Air France pour me faire rembourser … les deux intervenants me ballade , depuis près de 2 mois ni l un ni l autre ne veux me rembourser
Date de l'expérience: 08 juillet 2022 ",0,fr.custplace.com
354,0,air-france,"
J’ai pris un vol Air France aller retour Lyon Bordeaux en août 2022. Tout s’est parfaitement passé. Absolument tout. Communication, personnel, bagages, ponctualité étaient au top à l’aller comme au retour. Je recommande cet itinéraire car ces deux villes sont difficilement joignables. ",0,fr.custplace.com
355,0,air-france,"
Service à la clientèle execrable. Vol AF704 du 2022/09/08. En partance pour Abidjan.

Vos agents qui répondent de manière condescendante à certains voyageurs. J'entends des ""sorry"", ""désolé(e)"" quand des passagers caucasiens posent des questions par rapport à un retards de vol honteux. Cependant, à deux reprises, des passagers Africains ont reçus comme réponse: ""... mieux vaut des retards qu'un avion avec des problèmes techniques"". Un agent de Air France à même répliqué à un passager qu'il pouvait faire ce qu'il voulait. Sérieusement?
Une agente de Air France a ""conseillée"" de jouer ou encore de danser pour passer le temps... Sérieux? Aurait-elle donné le même conseil à des passagers en partance pour Londre, l'Australie, l'Italie ...?

Un vol dont le départ prévu pour 16h00, reporté 4 fois, pour un départ finalement prévu pour 20h00, pour l'instant!
La raison? Des problèmes techniques sur l'avion qui sont entrain d'être fixés. Des problèmes que les techniciens de Air France n'ont pas réussi à fixer depuis 16h00?! Quelqu'un aurait pu avoir une autre idée, un plan B? La première question qui me vient à l'esprit: ""qu'aurait fait Air France s'il s'agissait d'un vol en partance pour le Canada?""

Air France n'a quand meme pas été surpris par un vol pour lequel vous avez encaissés l'argent des passagers longtemps à l'avance. La dame de Air France qui me dit: ""... les avions arrivent et repartent. Si un problème est survenu au vol, on ne peut pas le savoir 10 ans à l'avance..."". Réponse carrément déplacée! Ce genre de scenario n'arrivent que pour les vols de Paris à Abidjan et il ne s'agit pas de ma première expérience désagréable de ce genre... mais très certainement de la dernière. De mon expérience, celà n'arrive pas avec les vols de Paris au Canada ou Paris à Amsterdam, ...

Mais bien sur, la réponse d'avion qui arrivent et repartent explique pleinement et intelligemment les 3 changements de terminaux et les 2 passages par la sécurité dûs à ces changements!?!
Des excuses plus délirantes les unes que les autres.
Ah oui, quand tu exprimes ton mécontentement, en dehors des jeux et de la danse, Air France propose un bon de 11 euros pour boire et manger... N'oublions pas que les bouteilles d'eau que j'ai acheté étaient à plus de 3 euros. Alors parler de 11 euros à un adulte pour manger et boire... la bonne blague!

Il n'y a vraiment pas de quoi être impressioné. Un minimum de communication intelligente aurait suffit. Au lieu d'attendre que les passagers en ai marre et commence à se plaindre. ",0,fr.custplace.com
356,0,air-france,"
Bagages ( deux grosses valises pratiquement neuves ) cassées. Réclamation : aucune réponse. Ecoeurant...Et surtout pas sérieux pour LA compagnie française, quelle pub !!!! A l'aller déjà cassées et au retour encore pire, maintenant, les deux valises sont inutilisables valeur 240 euros !!!!!!!!! ",0,fr.custplace.com
357,0,air-france,"
Premium economy, très mécontents et déçus de notre voyage avec AirFrance. Siège cassé, repas bébé manquant, cadeau pour le bébé manquant. Ecouteurs ne fonctionnant pas. Personnel sec et froid.
Et pour couronner le tout, le personnel nous oblige à mettre en soute notre poussette qui est un bagage cabine. Nous la retrouvons cassée à roissy... il faut en racheter une nouvelle pour pouvoir espérer être remboursés..
Vraiment, je déconseille fortement cette compagnie. ",0,fr.custplace.com
358,0,air-france,"
Vol Paris-Seattle AF338, une expérience que je ne souhaite à personne. Je me suis sentie mal seulement 3h après notre décollage. Je me suis allongé à même le sol au niveau d’une des portes de secours, les pieds en l’air. Le personnel de l’avion n’est pas venue me voir une seule fois durant les 45 minutes où j’étais au sol. J’ai fais un malaise, la allongé entre les toilettes et la porte de secours. A mon réveil je me suis dirigé comme je pouvais vers le personnel situé à l’arrière de l’appareil. Lorsqu’ils ont vue dans quel état j’étais j’ai réussi à obtenir leur attention. Après plusieurs épisodes de vomissements, on m’a installé sur un pauvre strapontin avec une bouteille d’eau. J’ai eu beaucoup de mal à récupérer, j’avais très froid, et toujours des nausées. Au bout de une demi-heure on m’a fait comprendre de façon très peu cordiale qu’il fallait que je prenne sur moi et que je retourne à ma place. Le reste du vol (encore plus de la moitié du chemin à parcourir) était principalement constitué d’aller retour aux toilettes. Je me suis sentie totalement seule. Personne n’est venus vérifier comment j’allais. C’est un sentiment effrayant lorsque vous êtes sur un vol de plus de 10h. Je ne recommande absolument pas Air France, c’est une compagnie qui met en danger ces passagers. ",0,fr.custplace.com
359,0,air-france,"
J'ai acheté 3 billets pour mes enfants et moi pour Ouagadougou pour assister au funérailles de ma mère. Malheureusement les enfants n'ont pas reçu leur document de circulation à temps j'ai du alors annuler leur billet et garder le mien. Après avoir contacté air France, deux de vos conseillers m'ont bien affirmé que je n'avais pas droit à un remboursement mais plutôt à un avoir et a pris le soin de séparer le dossier de mes enfants et du mien. J'ai alors fais le demande pour un avoir et je me vois rembourser les taxes. Je fais une réclamation et un conseiller me fait savoir qu'après remboursement des frais il ne pouvait rien faire. Alors j'envoie un chèque et il me fais un retour en changeant cette fois sa version en me faisant comprendre que le billet ne permettait pas le remboursement. Je reponds en lui faisant savoir que je ne voulais pas d'un remboursement mais plutôt d'un avoir et permettre aux enfants qui ont reçu leur document d'aller rendre un dernier hommage à leur grand-mère. Je suis déçue de la gestion de mon dossier. J'ai l'impression que vous faites votre possible et trouvez des prétextes bidons pour ne pas me faire un avoir en sachant bien que ça faisait partie des conditions d'annulation lors de l'achat des billets. C'est vraiment un abus pur et simple. Touvez moi une solution.
Référence de la réservation : VLPUOP et le départ était prévu pour le 23/04 au nom de Yaro Azenibeti. Depuis je suis en attente. ",0,fr.custplace.com
360,0,air-france,"
Mon vol du Mercredi 29 Juin Paris Detroit a été retardé de 23h, nous sommes restés plus de 2h dans l'avion sans information, pour finalement apprendre que nous ne pouvions pas décoller avant le lendemain... Pendant c'est 2 h, où nous n'avons eu aucune information l'électricité ayant été coupé dans l'appareil, il ne nous a pas été proposé un verre d'eau ... 
Après 2h il nous a enfin été expliqué qu'une importante panne avait été trouvé sur le système de distribution de l'oxygène. Comment est il possible qu'une telle défaillance n'ai pas pu être vu avant l'embarquement? Lors de la maintenance préventive d'un avion Air-France à l'aéroport Paris Charles de Gaules berceau d'Air-France ... et que malgré qu'un avion de substitution soit disponible il n'était pas possible de partir le jour même car les démarches avec l'aéroport de Detroit ne pouvaient plus avoir lieu (il était à ce moment là midi à Detroit !!!).
On nous a donc demandé de débarquer. Personne ne nous a dit quoi faire ou accompagné de l'avion au comptoir Air-France qu'il a fallu trouver par nous même. Un personnel aimable mais très démuni, m'a proposé un taxi pour rentrer chez moi et demandé de me présenter à 8am le lendemain pour plus d'information...
Le lendemain en arrivant à l'aéroport à 8am pour le nouvel embarquement on ne m'a même pas offert un café(ca n'est pas leur role dixit le service client)
J'ai perdu 24h de vacance non dédommageable dixit le service client .
Mon hôtel à Detroit n'étant pas remboursable j'ai également perdu une nuit payée non utilisée, idem non remboursable...
Ma valise qui est restée sous la responsabilité d'Air-France toute la nuit a été entièrement trempée et mon linge à l'intérieur été mouillé à tordre, j'ai donc du m'acheter une tenue complète à l'arrivé ! Non remboursable car ma demande n'a pas été faite sur le bon formulaire dans les 7 jours !!!
A Détroit du fait du retard de mon vol, mon fils n'a pas pu venir me chercher et j'ai donc du prendre un taxi, non remboursable car ca n'est pas leur mission !!!
Comme les problèmes volent en escadrille chez Air France, mon vol retour AF377 du 6 Juillet vers Paris CdG a eu plus de 2 heures de retard ce qui comparait à l'expérience allée est finalement presque à l'heure ... mais m'a quand même demandé de modifier l'horaire d'une réunion client à 12h 3h après l'arrivée prévue !!!
Je suis membre du program Fréquence plus depuis plus de 20ans, j'ai été Platinium pendant des années, mais un tel manque de considération client est réellement inacceptable. ",0,fr.custplace.com
361,0,air-france,"
Attention aux différents services téléphoniques qui vous font miroiter d'un dédommagement suite à plusieurs report de vol de leur part et cela quelques jours avant sur des destinations en premium eco. Et maintenant après plusieurs appels tout est oublié. MERCI BEAUCOUP POUR VOTRE HONNÊTETÉ. ",0,fr.custplace.com
362,0,air-france,"
Mésaventure chez Air France ce mercredi 3 août sur le retour Biarritz Lille de 17 h 35 . Habituée à voyager avec mon petit chien pesant moins de 5 kilos avec Air France ( vols intérieurs Lille Nice lille Marseille Lille Biarritz et les retours également ) , à ma grande surprise j ai appris que seules les hôtesses du comptoir d embarquement depuis Biarritz effectuaient bien leur travail , oui car elles n ont pas oublié de 
m’exiger le carnet de vaccination de mon petit chien que je n’ai pu présenter . J ai bien expliqué que c est la première fois depuis 8 ans que l on me réclame ce carnet , mais il m a été répondue que les autres membres de la compagnie faisaient mal leur travail. Certes les deux hôtesses de Biarritz ont bien fajt leur job car elles ont appliqué la loi . Bravo Mesdames , je vous félicite !!!! Bravo pour votre persistance à appliquer la loi ! Refuser un petit chien dont le tarif du transport avait été réglé ( dans un petit sac Air France ) sans même une précision lors de l achat qu il fallait être détenteur d ´un carnet de vaccination lors du voyage . 
Merci pour toute la complexité que ce NON a engendré pour retrouver un retour vers le nord et des frais supplémentaires ! Ce non a réussi à vous faire sourire quelques minutes. J’ avais bien senti que j allais être confrontée à un excès de pouvoir , à la mauvaise humeur de 
l hôtesse, puisqu elle venait d être désagréable avec la passagère quelque peu devant moi . Pas un sourire , un « mettez votre valise «  sous un ton ferme présageait une mauvaise suite me concernant et je 
n’ allais pas me tromper !
Merci mesdames les deux meilleures hôtesses au sol de la compagnie d AIR France ( basées au comptoir de Biarritz ). ",0,fr.custplace.com
